"accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceProtocol","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","identificationID","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLabel","verbatimLocality","year","downloadDate"
NA,"Illinois","McHenry",NA,"PRESERVED_SPECIMEN","Insect Collection 438631","Insecta",216,"Cary, Illinois, McHenry, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,19,NA,NA,NA,NA,NA,"1944-05-18T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611419","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436611419,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:24.863+0000",NA,42.21194,NA,NA,"Cary",NA,-88.23806,NA,5,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1944,2016-06-14
NA,"Illinois","Jackson",NA,"PRESERVED_SPECIMEN","Insect Collection 438615","Insecta",216,"Giant City State Park, Giant City State Park, Illinois, Jackson, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,15,NA,NA,NA,NA,NA,"1944-06-14T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436610599","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436610599,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:24.831+0000",NA,37.605,NA,NA,"Giant City State Park, Giant City State Park",NA,-89.188,NA,6,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1944,2016-06-14
NA,"Illinois","Champaign",NA,"PRESERVED_SPECIMEN","Insect Collection 438638","Insecta",216,"Urbana, Illinois, Champaign, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,1,NA,NA,NA,NA,NA,"1944-05-31T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611143","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436611143,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.156+0000",NA,40.11056,NA,NA,"Urbana",NA,-88.20722,NA,6,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1944,2016-06-14
NA,"Illinois","Jackson",NA,"PRESERVED_SPECIMEN","Insect Collection 438617","Insecta",216,"Giant City State Park, Giant City State Park, Illinois, Jackson, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,23,NA,NA,NA,NA,NA,"1944-08-22T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436610866","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436610866,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.039+0000",NA,37.605,NA,NA,"Giant City State Park, Giant City State Park",NA,-89.188,NA,8,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1944,2016-06-14
NA,"Illinois","Pope",NA,"PRESERVED_SPECIMEN","Insect Collection 438639","Insecta",216,"Herod, Illinois, Pope, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,17,NA,NA,NA,NA,NA,"1943-03-16T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611145","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436611145,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:24.870+0000",NA,37.58028,NA,NA,"Herod",NA,-88.43611,NA,3,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Tennessee","Lake",NA,"PRESERVED_SPECIMEN","Insect Collection 438661","Insecta",216,"Reelfoot Lake, Tennessee, Lake, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,9,NA,NA,NA,NA,NA,"1943-04-08T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611583","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611583,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.543+0000",NA,36.365,NA,NA,"Reelfoot Lake",NA,-89.40361,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Illinois","Madison",NA,"PRESERVED_SPECIMEN","Insect Collection 438674","Insecta",216,"Edwardsville, Illinois, Madison, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1943-09-23T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611443","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611443,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.195+0000",NA,38.81139,NA,NA,"Edwardsville",NA,-89.95306,NA,9,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Illinois","Jersey",NA,"PRESERVED_SPECIMEN","Insect Collection 438614","Insecta",216,"Grafton, Illinois, Jersey, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,30,NA,NA,NA,NA,NA,"1943-09-29T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436610598","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith",NA,NA,"picea","INHS",NA,"US",436610598,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.048+0000",NA,38.97,NA,NA,"Grafton",NA,-90.43139,NA,9,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Illinois","Schuyler",NA,"PRESERVED_SPECIMEN","Insect Collection 438659","Insecta",216,"Browning, Illinois, Schuyler, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1943-10-23T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611578","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611578,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.311+0000",NA,40.1272,NA,NA,"Browning",NA,-90.3676,NA,10,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Illinois","Fulton",NA,"PRESERVED_SPECIMEN","Insect Collection 438696","Insecta",216,"Astoria, Illinois, Fulton, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,1,NA,NA,NA,NA,NA,"1943-09-30T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436612363","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436612363,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.166+0000",NA,40.2275,NA,NA,"Astoria",NA,-90.35944,NA,10,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1943,2016-06-14
NA,"Illinois","Union",NA,"PRESERVED_SPECIMEN","Insect Collection 438644","Insecta",216,"Anna, Illinois, Union, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,24,NA,NA,NA,NA,NA,"1942-04-23T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611460","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611460,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.359+0000",NA,37.46028,NA,NA,"Anna",NA,-89.24694,NA,4,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Illinois","Lake",NA,"PRESERVED_SPECIMEN","Insect Collection 277140","Insecta",216,"Zion (Dunes Park), Illinois, Lake, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,21,NA,NA,NA,NA,NA,"1942-05-20T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423911","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423911,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:25.313+0000",NA,42.417,NA,NA,"Zion (Dunes Park)",NA,-87.812,NA,5,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Tennessee",NA,NA,"PRESERVED_SPECIMEN","Insect Collection 438699","Insecta",216,"Smoky Mts., Cove hardwood, Tennessee, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,7,NA,NA,NA,NA,NA,"1942-07-06T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436612369","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436612369,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:24.834+0000",NA,NA,NA,NA,"Smoky Mts., Cove hardwood",NA,NA,NA,7,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Georgia",NA,NA,"PRESERVED_SPECIMEN","Insect Collection 438657","Insecta",216,"De La Howe, Georgia, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,10,NA,NA,NA,NA,NA,"1942-07-09T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611574","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611574,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.093+0000",NA,NA,NA,NA,"De La Howe",NA,NA,NA,7,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Georgia",NA,NA,"PRESERVED_SPECIMEN","Insect Collection 438700","Insecta",216,"De La Howe, Georgia, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,10,NA,NA,NA,NA,NA,"1942-07-09T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436612371","Aphaenogaster","Aphaenogaster",1315863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436612371,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.047+0000",NA,NA,NA,NA,"De La Howe",NA,NA,NA,7,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Illinois","Will",NA,"PRESERVED_SPECIMEN","Insect Collection 438640","Insecta",216,"Andres, Illinois, Will, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,14,NA,NA,NA,NA,NA,"1942-10-13T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611426","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picea","INHS",NA,"US",436611426,"Animalia",1,NA,"2013-09-07T07:23:03.000+0000","2016-04-16T02:58:25.368+0000",NA,41.37167,NA,NA,"Andres",NA,-87.8825,NA,10,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. picea",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,7218891,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Illinois","Tazewell",NA,"PRESERVED_SPECIMEN","Insect Collection 438650","Insecta",216,"East Peoria, Illinois, Tazewell, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,28,NA,NA,NA,NA,NA,"1942-11-27T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436611473","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rudis","INHS",NA,"US",436611473,"Animalia",1,NA,"2013-09-07T07:23:04.000+0000","2016-04-16T02:58:25.176+0000",NA,40.677,NA,NA,"East Peoria",NA,-89.6,NA,11,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea subsp. rudis Enzmann, 1947",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,6246988,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,1942,2016-06-14
NA,"Illinois","Cook",NA,"PRESERVED_SPECIMEN","Insect Collection 277139","Insecta",216,"Willow Springs, Illinois, Cook, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,21,NA,NA,NA,NA,NA,"1941-05-20T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423909","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423909,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:25.443+0000",NA,41.74083,NA,NA,"Willow Springs",NA,-87.86028,NA,5,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1941,2016-06-14
NA,"Illinois","Union",NA,"PRESERVED_SPECIMEN","Insect Collection 277142","Insecta",216,"Wolf Lake, Illinois, Union, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,27,NA,NA,NA,NA,NA,"1941-06-26T22:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423915","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423915,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:24.758+0000",NA,37.5042,NA,NA,"Wolf Lake",NA,-89.4384,NA,6,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1941,2016-06-14
NA,"Illinois","Piatt",NA,"PRESERVED_SPECIMEN","Insect Collection 277134","Insecta",216,"White Heath, Illinois, Piatt, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,20,NA,NA,NA,NA,NA,"1939-07-19T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423872","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423872,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:25.357+0000",NA,40.08611,NA,NA,"White Heath",NA,-88.51278,NA,7,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1939,2016-06-14
NA,"Illinois","Piatt",NA,"PRESERVED_SPECIMEN","Insect Collection 277132","Insecta",216,"White Heath, Illinois, Piatt, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,23,NA,NA,NA,NA,NA,"1939-09-22T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423861","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423861,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:25.271+0000",NA,40.08611,NA,NA,"White Heath",NA,-88.51278,NA,9,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1939,2016-06-14
NA,"Illinois","Piatt",NA,"PRESERVED_SPECIMEN","Insect Collection 277131","Insecta",216,"White Heath, Illinois, Piatt, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,23,NA,NA,NA,NA,NA,"1939-09-22T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423849","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423849,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:24.798+0000",NA,40.08611,NA,NA,"White Heath",NA,-88.51278,NA,9,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1939,2016-06-14
NA,"Illinois","Piatt",NA,"PRESERVED_SPECIMEN","Insect Collection 277133","Insecta",216,"White Heath, Illinois, Piatt, United States","Insect Collection",NA,NA,NA,NA,"United States",NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,12,NA,NA,NA,NA,NA,"1939-10-11T23:00:00.000+0000",NA,"Formicidae",4342,NA,NA,"United States","436423863","Aphaenogaster","Aphaenogaster",1315863,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHS",NA,"US",436423863,"Animalia",1,NA,"2013-09-07T07:22:46.000+0000","2016-04-16T02:58:25.188+0000",NA,40.08611,NA,NA,"White Heath",NA,-88.51278,NA,10,NA,NA,NA,"Hymenoptera",1457,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Aphaenogaster picea (Wheeler, 1908)",NA,NA,NA,"Aphaenogaster picea",1316102,"picea",NA,NA,1316102,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1939,2016-06-14
