"X"	"Y"	"maxTwarmest.baseline"	"maxTwarmest.2050"
15.75	49.25	16.9	19.9
15.75	49.417	16.6	19.6
15.75	49.583	16.4	19.5
15.75	49.75	16.6	19.6
15.75	49.917	18	21.1
15.75	50.083	18.8	21.9
15.75	50.25	18.5	21.7
15.75	50.417	17.7	20.9
15.75	50.583	16.4	19.7
15.75	50.75	14.4	17.6
15.75	50.917	17.3	20.5
15.75	51.083	18	21.1
15.75	51.25	18.6	21.6
15.75	51.417	19	22
15.75	51.583	19.1	22
15.75	51.75	19.5	22.3
15.75	51.917	19.6	22.5
15.75	52.083	19.6	22.5
15.75	52.25	19.5	22.5
15.75	52.417	19.6	22.6
15.75	52.583	19.6	22.5
15.75	52.75	19.7	22.6
15.75	52.917	19.4	22.3
15.75	53.083	19.2	22.1
15.75	53.25	18.9	21.7
15.75	53.417	18.6	21.5
15.75	53.583	18.6	21.3
15.75	53.75	18.5	21.3
15.75	53.917	18.7	21.6
15.75	54.083	19.1	21.9
15.75	54.25	19.2	21.9
15.75	56.25	16.6	19.3
15.75	56.417	16.3	19
15.75	56.583	16.2	18.9
15.75	56.75	16	18.7
15.75	56.917	15.9	18.6
15.75	57.083	15.9	18.7
15.75	57.25	16	18.9
15.75	57.417	16.1	19
15.75	57.583	16.1	18.9
15.75	57.75	16.2	19.1
15.75	57.917	16.3	19.1
15.75	58.083	16.6	19.3
15.75	58.25	16.5	19.2
15.75	58.417	16.7	19.4
15.75	58.583	16.5	19.2
15.75	58.75	16.4	19.1
15.75	58.917	16.1	18.8
15.75	59.083	15.9	18.6
15.75	59.25	16	18.7
15.75	59.417	15.7	18.4
15.75	59.583	15.4	18.1
15.75	59.75	15.2	17.9
15.75	59.917	14.8	17.5
15.75	60.083	14.5	17.3
15.75	60.25	14.3	17.1
15.75	60.417	14.5	17.2
15.75	60.583	14.5	17.1
15.75	60.75	14.4	16.8
15.75	60.917	14	16.4
15.75	61.083	13.9	16.3
15.75	61.25	14	16.3
15.75	61.417	14.2	16.4
15.75	61.583	13.8	16
15.75	61.75	14.2	16.4
15.75	61.917	14.2	16.4
15.75	62.083	13.9	16.1
15.75	62.25	13.6	15.7
15.75	62.417	13.5	15.6
15.75	62.583	14.3	16.4
15.75	62.75	13.9	16
15.75	62.917	13.8	15.9
15.75	63.083	13.9	16
15.75	63.25	14.2	16.2
15.75	63.417	13.9	16
15.75	63.583	13.9	16
15.75	63.75	14.4	16.4
15.75	63.917	14.1	16.2
15.75	64.083	13.7	15.7
15.75	64.25	13.9	15.9
15.75	64.417	13.5	15.5
15.75	64.583	13.1	15.2
15.75	64.75	12.2	14.3
15.75	64.917	12.1	14.2
15.75	65.083	11.8	13.9
15.75	65.25	11.4	13.5
15.75	65.417	10.5	12.6
15.75	65.583	10.4	12.6
15.75	65.75	10.3	12.4
15.75	65.917	10.1	12.3
15.75	66.083	8.6	10.8
15.75	66.25	9	11.2
15.75	66.417	8.3	10.5
15.75	66.583	8.4	10.6
15.75	66.75	9.1	11.3
15.75	66.917	8.9	11.1
15.75	67.083	9.3	11.5
15.75	67.25	10.4	12.6
15.75	67.417	11.2	13.3
15.75	67.583	11	13.2
15.75	67.75	11	13.2
15.75	67.917	10.8	13
15.75	68.083	12.5	14.7
15.75	68.417	11.7	13.8
15.75	68.583	11.1	13.2
15.75	68.75	11.1	13.2
15.75	68.917	11.1	13.1
15.75	69.083	11.5	13.5
15.917	37.917	25.2	27.8
15.917	38.083	20.5	23.1
15.917	38.25	22.5	25.1
15.917	38.417	26	28.7
15.917	38.583	24.5	27.2
15.917	39.583	23	25.9
15.917	39.75	22.1	25.1
15.917	39.917	22.1	25.1
15.917	40.083	20.3	23.2
15.917	40.25	21	23.9
15.917	40.417	19.9	22.9
15.917	40.583	20.8	23.8
15.917	40.75	21.8	24.8
15.917	40.917	22.9	25.9
15.917	41.083	24.3	27.2
15.917	41.25	24.9	27.8
15.917	41.417	25.4	28.2
15.917	41.583	25.2	28.1
15.917	41.75	22.3	25.1
15.917	41.917	23.9	26.8
15.917	43.583	24.3	27.9
15.917	43.75	24.1	27.9
15.917	43.917	23.1	27
15.917	44.083	22	26.2
15.917	44.25	18.7	23
15.917	44.417	17	21.4
15.917	44.583	16.7	21.2
15.917	44.75	18.7	23.2
15.917	44.917	19.7	24.2
15.917	45.083	20.1	24.6
15.917	45.25	20.7	25.2
15.917	45.417	20.7	25.1
15.917	45.583	20.8	25.2
15.917	45.75	21	25.3
15.917	45.917	20.1	24.3
15.917	46.083	20.4	24.5
15.917	46.25	19.8	23.8
15.917	46.417	20.2	24
15.917	46.583	20.1	23.7
15.917	46.75	19.9	23.5
15.917	46.917	19.4	22.8
15.917	47.083	19.3	22.7
15.917	47.25	18.7	22
15.917	47.417	16.6	19.9
15.917	47.583	15	18.2
15.917	47.75	16.6	19.8
15.917	47.917	17.4	20.5
15.917	48.083	18.4	21.3
15.917	48.25	20	22.8
15.917	48.417	20.1	22.9
15.917	48.583	19.5	22.3
15.917	48.75	19.1	21.9
15.917	48.917	18.3	21.2
15.917	49.083	17.7	20.6
15.917	49.25	17.1	20
15.917	49.417	16.6	19.6
15.917	49.583	16.1	19.1
15.917	49.75	16.3	19.4
15.917	49.917	18.3	21.3
15.917	50.083	18.6	21.7
15.917	50.25	18.5	21.7
15.917	50.417	17.7	20.9
15.917	50.583	16.5	19.8
15.917	50.75	15.8	19.1
15.917	50.917	16.8	20
15.917	51.083	18.1	21.3
15.917	51.25	18.9	21.9
15.917	51.417	19.1	22.1
15.917	51.583	19.2	22.2
15.917	51.75	19.6	22.5
15.917	51.917	19.6	22.6
15.917	52.083	19.7	22.7
15.917	52.25	19.6	22.6
15.917	52.417	19.5	22.4
15.917	52.583	19.4	22.4
15.917	52.75	19.5	22.4
15.917	52.917	19.3	22.3
15.917	53.083	19.2	22.1
15.917	53.25	18.9	21.8
15.917	53.417	18.6	21.4
15.917	53.583	18.4	21.3
15.917	53.75	18.3	21.1
15.917	53.917	18.5	21.4
15.917	54.083	18.7	21.6
15.917	54.25	18.7	21.5
15.917	56.25	16.7	19.4
15.917	56.417	16.6	19.3
15.917	56.583	16.4	19.1
15.917	56.75	16.2	19
15.917	56.917	16.2	19
15.917	57.083	16.1	18.9
15.917	57.25	16.2	19
15.917	57.417	16.2	19.1
15.917	57.583	16.2	19.1
15.917	57.75	16.1	19
15.917	57.917	16.3	19.2
15.917	58.083	16.3	19.2
15.917	58.25	16.4	19.3
15.917	58.417	16.7	19.5
15.917	58.583	16.8	19.6
15.917	58.75	16.4	19.2
15.917	58.917	16.2	19
15.917	59.083	15.9	18.6
15.917	59.25	15.9	18.6
15.917	59.417	15.7	18.5
15.917	59.583	15.5	18.2
15.917	59.75	15	17.7
15.917	59.917	14.8	17.5
15.917	60.083	14.5	17.2
15.917	60.25	14.4	17.2
15.917	60.417	14.3	17
15.917	60.583	14	16.5
15.917	60.75	14.2	16.7
15.917	60.917	13.3	15.7
15.917	61.083	13.4	15.8
15.917	61.25	13.9	16.2
15.917	61.417	14.4	16.7
15.917	61.583	13.7	15.9
15.917	61.75	14.2	16.4
15.917	61.917	14.4	16.6
15.917	62.083	14	16.1
15.917	62.25	13.5	15.6
15.917	62.417	13.8	15.9
15.917	62.583	14	16.1
15.917	62.75	13.7	15.8
15.917	62.917	13.8	15.9
15.917	63.083	14	16.1
15.917	63.25	14.1	16.2
15.917	63.417	13.6	15.7
15.917	63.583	14	16.1
15.917	63.75	14.2	16.2
15.917	63.917	14.1	16.1
15.917	64.083	14.1	16.1
15.917	64.25	13.2	15.3
15.917	64.417	13.4	15.5
15.917	64.583	12.9	15
15.917	64.75	12.3	14.4
15.917	64.917	12.7	14.8
15.917	65.083	12	14.1
15.917	65.25	12	14.1
15.917	65.417	11.5	13.6
15.917	65.583	11.2	13.4
15.917	65.75	10.4	12.6
15.917	65.917	9.8	11.9
15.917	66.083	8.9	11.2
15.917	66.25	8.9	11.1
15.917	66.417	8.5	10.8
15.917	66.583	8.4	10.6
15.917	66.75	8.5	10.8
15.917	66.917	8.9	11.1
15.917	67.083	10.1	12.3
15.917	67.25	9.2	11.4
15.917	67.417	10	12.2
15.917	67.583	11.4	13.7
15.917	67.75	11	13.2
15.917	67.917	12.1	14.3
15.917	68.083	12.5	14.7
15.917	68.25	12	14.2
15.917	68.417	11.8	14
15.917	68.583	10.7	12.8
15.917	68.75	11.1	13.2
15.917	68.917	11.3	13.2
15.917	69.083	11.7	13.7
15.917	69.25	11	13
16.083	37.917	25.4	28.1
16.083	38.083	24.9	27.6
16.083	38.25	23.3	26
16.083	38.417	24.2	26.9
16.083	38.583	24.6	27.4
16.083	38.75	24.9	27.7
16.083	39.083	24.7	27.5
16.083	39.25	22.4	25.4
16.083	39.417	22.8	25.7
16.083	39.583	23.8	26.7
16.083	39.75	20.8	23.8
16.083	39.917	20.4	23.3
16.083	40.083	21.4	24.3
16.083	40.25	21.7	24.7
16.083	40.417	20.8	23.7
16.083	40.583	21.7	24.7
16.083	40.75	23.3	26.3
16.083	40.917	23.1	26.1
16.083	41.083	23.4	26.3
16.083	41.25	24.8	27.8
16.083	41.417	25.3	28.2
16.083	41.75	23.1	26
16.083	41.917	24.4	27.2
16.083	43.583	23.6	27
16.083	43.75	23	26.9
16.083	43.917	22.4	26.3
16.083	44.083	21.2	25.2
16.083	44.25	18	22.1
16.083	44.417	18.2	22.7
16.083	44.583	18.5	23.1
16.083	44.75	17.3	21.9
16.083	44.917	19.9	24.4
16.083	45.083	19.9	24.5
16.083	45.25	20.2	24.8
16.083	45.417	20.7	25.2
16.083	45.583	20.6	25.1
16.083	45.75	20.9	25.3
16.083	45.917	20	24.3
16.083	46.083	20.3	24.6
16.083	46.25	20.1	24.1
16.083	46.417	20.4	24.3
16.083	46.583	20.1	23.8
16.083	46.75	19.8	23.3
16.083	46.917	19.6	23
16.083	47.083	19.6	22.9
16.083	47.25	19.2	22.5
16.083	47.417	18.1	21.3
16.083	47.583	17.4	20.6
16.083	47.75	18.9	22
16.083	47.917	18.5	21.5
16.083	48.083	18.8	21.7
16.083	48.25	20	22.7
16.083	48.417	20.1	22.9
16.083	48.583	19.7	22.4
16.083	48.75	19.7	22.4
16.083	48.917	19	21.8
16.083	49.083	18	20.8
16.083	49.25	17.4	20.2
16.083	49.417	16.6	19.4
16.083	49.583	15.9	18.8
16.083	49.75	16.2	19.2
16.083	49.917	17.9	20.9
16.083	50.083	18.3	21.4
16.083	50.25	18.1	21.3
16.083	50.417	17.5	20.7
16.083	50.583	16.1	19.4
16.083	50.75	16.4	19.7
16.083	50.917	17.2	20.4
16.083	51.083	18.5	21.7
16.083	51.25	19.3	22.4
16.083	51.417	19.2	22.2
16.083	51.583	19.3	22.3
16.083	51.75	19.6	22.6
16.083	51.917	19.7	22.7
16.083	52.083	19.7	22.7
16.083	52.25	19.6	22.6
16.083	52.417	19.4	22.4
16.083	52.583	19.4	22.4
16.083	52.75	19.4	22.4
16.083	52.917	19.3	22.4
16.083	53.083	19	22
16.083	53.25	18.8	21.8
16.083	53.417	18.5	21.4
16.083	53.583	18.2	21.2
16.083	53.75	18.1	21
16.083	53.917	18.3	21.2
16.083	54.083	18.1	21
16.083	54.25	18.2	21
16.083	56.417	16.7	19.4
16.083	56.583	16.6	19.3
16.083	56.75	16.4	19.2
16.083	56.917	16.3	19.1
16.083	57.083	16.3	19.1
16.083	57.25	16.3	19.1
16.083	57.417	16.2	19.1
16.083	57.583	16.3	19.2
16.083	57.75	16.3	19.2
16.083	57.917	16.3	19.2
16.083	58.083	16.3	19.2
16.083	58.25	16.6	19.5
16.083	58.417	16.7	19.5
16.083	58.583	16.8	19.6
16.083	58.75	16.3	19.1
16.083	58.917	16.3	19.1
16.083	59.083	16	18.8
16.083	59.25	15.9	18.7
16.083	59.417	15.7	18.5
16.083	59.583	15.5	18.2
16.083	59.75	15	17.8
16.083	59.917	14.7	17.4
16.083	60.083	14.4	17.2
16.083	60.25	14.4	17
16.083	60.417	14.3	17
16.083	60.583	14	16.5
16.083	60.75	13.8	16.3
16.083	60.917	13.4	15.8
16.083	61.083	13.4	15.8
16.083	61.25	13.9	16.2
16.083	61.417	14.5	16.8
16.083	61.583	13.8	16
16.083	61.75	14.4	16.7
16.083	61.917	14.1	16.2
16.083	62.083	13.8	15.9
16.083	62.25	13.6	15.7
16.083	62.417	13.9	16
16.083	62.583	14.1	16.2
16.083	62.75	13.9	16
16.083	62.917	14	16.1
16.083	63.083	14.1	16.2
16.083	63.25	13.8	15.9
16.083	63.417	13.4	15.4
16.083	63.583	14.1	16.2
16.083	63.75	14.2	16.3
16.083	63.917	14	16.1
16.083	64.083	13.9	15.9
16.083	64.25	13.6	15.7
16.083	64.417	13.4	15.4
16.083	64.583	12.3	14.4
16.083	64.75	12.9	15
16.083	64.917	12.3	14.4
16.083	65.083	12	14.1
16.083	65.25	12	14.1
16.083	65.417	12.3	14.4
16.083	65.583	11.4	13.5
16.083	65.75	10.7	12.9
16.083	65.917	10.1	12.3
16.083	66.083	10.3	12.5
16.083	66.25	9.1	11.3
16.083	66.417	9.4	11.6
16.083	66.583	9.2	11.4
16.083	66.75	9.4	11.7
16.083	66.917	9.1	11.4
16.083	67.083	10.2	12.6
16.083	67.25	7.8	10
16.083	67.417	9.2	11.5
16.083	67.583	10.1	12.4
16.083	67.75	10.5	12.8
16.083	67.917	10.9	13.2
16.083	68.083	12.6	14.8
16.083	68.25	12.7	14.9
16.083	68.417	12.4	14.5
16.083	68.583	10.7	12.8
16.083	68.75	11	13
16.083	69.25	11.4	13.3
16.25	38.25	25.4	28.1
16.25	38.417	21.9	24.6
16.25	38.583	22.5	25.2
16.25	38.75	24.4	27.2
16.25	38.917	25.1	27.9
16.25	39.083	22.3	25.1
16.25	39.25	22.8	25.7
16.25	39.417	24.5	27.4
16.25	39.583	25.3	28.2
16.25	39.75	24.9	27.9
16.25	39.917	19.2	22.1
16.25	40.083	22.6	25.5
16.25	40.25	23.5	26.5
16.25	40.417	22.9	25.9
16.25	40.583	23.2	26.2
16.25	40.75	23.6	26.6
16.25	40.917	22.8	25.8
16.25	41.083	22.9	25.8
16.25	41.25	24.6	27.6
16.25	43.417	25.4	28.3
16.25	43.583	23.6	26.9
16.25	43.75	22.3	25.9
16.25	43.917	21.3	24.9
16.25	44.083	20.2	24.2
16.25	44.25	17.6	22.1
16.25	44.417	17.7	22.3
16.25	44.583	17.7	22.3
16.25	44.75	18.2	22.9
16.25	44.917	20.3	25
16.25	45.083	20.2	24.8
16.25	45.25	19.8	24.4
16.25	45.417	20.6	25.2
16.25	45.583	20.9	25.4
16.25	45.75	20.9	25.4
16.25	45.917	20.6	25
16.25	46.083	20.5	24.8
16.25	46.25	20.5	24.6
16.25	46.417	20.6	24.4
16.25	46.583	20.3	24
16.25	46.75	19.7	23.3
16.25	46.917	19.7	23.1
16.25	47.083	19.6	23
16.25	47.25	19.5	22.7
16.25	47.417	18.3	21.5
16.25	47.583	17.8	20.9
16.25	47.75	19.3	22.4
16.25	47.917	20	22.9
16.25	48.083	19.8	22.6
16.25	48.25	19.8	22.6
16.25	48.417	20.2	22.9
16.25	48.583	19.7	22.4
16.25	48.75	19.8	22.5
16.25	48.917	19.3	22
16.25	49.083	18.5	21.2
16.25	49.25	17.3	20
16.25	49.417	16.8	19.6
16.25	49.583	16.3	19.1
16.25	49.75	16.7	19.6
16.25	49.917	17.8	20.8
16.25	50.083	17.7	20.8
16.25	50.25	17	20.2
16.25	50.417	16.3	19.5
16.25	50.583	16.2	19.4
16.25	50.75	16	19.3
16.25	50.917	17.9	21.1
16.25	51.083	18.8	22
16.25	51.25	19.4	22.4
16.25	51.417	19.3	22.3
16.25	51.583	19.6	22.7
16.25	51.75	19.7	22.7
16.25	51.917	19.7	22.7
16.25	52.083	19.6	22.6
16.25	52.25	19.4	22.4
16.25	52.417	19.3	22.3
16.25	52.583	19.2	22.3
16.25	52.75	19.2	22.2
16.25	52.917	19.3	22.2
16.25	53.083	18.9	21.9
16.25	53.25	18.7	21.7
16.25	53.417	18.5	21.4
16.25	53.583	18.2	21.2
16.25	53.75	18.2	21
16.25	53.917	18.3	21.2
16.25	54.083	18.1	21
16.25	54.25	18.1	20.9
16.25	56.583	16.7	19.4
16.25	56.75	16.5	19.4
16.25	56.917	16.5	19.3
16.25	57.083	16.5	19.4
16.25	57.25	16.5	19.4
16.25	57.417	16.5	19.4
16.25	57.583	16.5	19.5
16.25	57.75	16.5	19.5
16.25	57.917	16.5	19.5
16.25	58.083	16.7	19.5
16.25	58.25	16.7	19.5
16.25	58.417	16.8	19.6
16.25	58.583	16.9	19.8
16.25	58.75	16.4	19.2
16.25	58.917	16.4	19.2
16.25	59.083	16	18.8
16.25	59.25	15.9	18.7
16.25	59.417	15.8	18.5
16.25	59.583	15.5	18.3
16.25	59.75	15	17.9
16.25	59.917	14.8	17.5
16.25	60.083	14.5	17.1
16.25	60.25	14.1	16.7
16.25	60.417	14	16.6
16.25	60.583	14	16.5
16.25	60.75	13.7	16.2
16.25	60.917	13.8	16.3
16.25	61.083	13.6	16
16.25	61.25	14.3	16.7
16.25	61.417	14.3	16.8
16.25	61.583	14.2	16.6
16.25	61.75	14.5	16.7
16.25	61.917	14.2	16.3
16.25	62.083	13.9	16.1
16.25	62.25	13.4	15.5
16.25	62.417	14.2	16.3
16.25	62.583	14.1	16.2
16.25	62.75	14.3	16.4
16.25	62.917	14	16.1
16.25	63.083	14.2	16.3
16.25	63.25	13.8	15.9
16.25	63.417	13.7	15.8
16.25	63.583	14.2	16.2
16.25	63.75	14.1	16.2
16.25	63.917	14.1	16.2
16.25	64.083	13.8	15.9
16.25	64.25	13.8	15.8
16.25	64.417	12.8	14.9
16.25	64.583	12.3	14.4
16.25	64.75	13.2	15.2
16.25	64.917	12.2	14.3
16.25	65.083	12.3	14.4
16.25	65.25	12.1	14.2
16.25	65.417	12.3	14.4
16.25	65.583	11.2	13.4
16.25	65.75	11.1	13.3
16.25	65.917	11.1	13.3
16.25	66.083	9.8	12
16.25	66.25	9.5	11.7
16.25	66.417	10.2	12.4
16.25	66.583	10.8	13.1
16.25	66.75	9.1	11.3
16.25	66.917	9.5	11.7
16.25	67.083	8.7	10.9
16.25	67.25	8.3	10.6
16.25	67.417	9.6	11.9
16.25	67.583	9.6	11.9
16.25	67.75	9.5	11.8
16.25	67.917	11.2	13.5
16.25	68.083	12.3	14.5
16.25	68.25	12.2	14.4
16.25	68.417	11.2	13.4
16.25	68.583	11.1	13.1
16.25	68.75	11.1	13.2
16.25	68.917	11.2	13.3
16.417	38.417	23.9	26.6
16.417	38.583	21.4	24.2
16.417	38.75	22.9	25.6
16.417	38.917	24.2	27
16.417	39.083	20.8	23.7
16.417	39.25	19	21.9
16.417	39.417	20.2	23.1
16.417	39.583	24.3	27.2
16.417	39.75	26.1	29
16.417	39.917	22.1	25
16.417	40.083	23.4	26.3
16.417	40.25	24.1	27.1
16.417	40.417	24.4	27.5
16.417	40.583	23.9	26.8
16.417	40.75	23.5	26.4
16.417	40.917	22.6	25.5
16.417	41.083	23.4	26.6
16.417	41.25	24.5	27.6
16.417	43.583	23.3	26.7
16.417	43.75	20.1	23.5
16.417	43.917	20	23.9
16.417	44.083	17	21.5
16.417	44.25	17	21.6
16.417	44.417	16.9	21.5
16.417	44.583	17.1	21.8
16.417	44.75	18.3	23
16.417	44.917	20.5	25.1
16.417	45.083	20.5	25.1
16.417	45.25	20	24.6
16.417	45.417	20.7	25.3
16.417	45.583	20.9	25.5
16.417	45.75	20.9	25.4
16.417	45.917	20.8	25.2
16.417	46.083	20.4	24.7
16.417	46.25	20.6	24.7
16.417	46.417	20.5	24.4
16.417	46.583	20.4	24.1
16.417	46.75	20	23.6
16.417	46.917	19.9	23.4
16.417	47.083	19.8	23.1
16.417	47.25	19.5	22.8
16.417	47.417	18.9	22.1
16.417	47.583	19	22.2
16.417	47.75	19.8	22.9
16.417	47.917	20.3	23.3
16.417	48.083	20.6	23.5
16.417	48.25	20.7	23.4
16.417	48.417	20.1	22.8
16.417	48.583	19.6	22.3
16.417	48.75	20	22.6
16.417	48.917	19.6	22.1
16.417	49.083	18.8	21.4
16.417	49.25	18	20.7
16.417	49.417	17.1	20
16.417	49.583	16.6	19.4
16.417	49.75	16.9	19.8
16.417	49.917	17.2	20.2
16.417	50.083	17.1	20.1
16.417	50.25	15.2	18.3
16.417	50.417	15.7	18.8
16.417	50.583	16.3	19.4
16.417	50.75	16.3	19.6
16.417	50.917	18	21.2
16.417	51.083	18.7	21.9
16.417	51.25	19.2	22.4
16.417	51.417	19.4	22.6
16.417	51.583	19.5	22.6
16.417	51.75	19.6	22.6
16.417	51.917	19.5	22.6
16.417	52.083	19.6	22.6
16.417	52.25	19.4	22.4
16.417	52.417	19.2	22.3
16.417	52.583	19.1	22.1
16.417	52.75	19.1	22.2
16.417	52.917	19.1	22.2
16.417	53.083	18.9	21.9
16.417	53.25	18.7	21.7
16.417	53.417	18.6	21.6
16.417	53.583	18.3	21.2
16.417	53.75	18.3	21.2
16.417	53.917	18.1	21
16.417	54.083	18.1	21
16.417	54.25	18.3	21.1
16.417	54.417	18.4	21.2
16.417	56.25	16.9	19.6
16.417	56.417	16.6	19.4
16.417	56.583	16.5	19.3
16.417	56.75	16.7	19.5
16.417	56.917	16.6	19.5
16.417	57.083	16.6	19.6
16.417	57.25	16.7	19.6
16.417	57.417	16.6	19.6
16.417	57.583	16.7	19.6
16.417	57.75	16.7	19.7
16.417	57.917	16.8	19.8
16.417	58.083	16.9	19.8
16.417	58.25	16.8	19.7
16.417	58.417	16.8	19.8
16.417	58.583	16.9	19.8
16.417	58.75	16.5	19.4
16.417	58.917	16.5	19.3
16.417	59.083	16.2	19
16.417	59.25	15.9	18.7
16.417	59.417	15.9	18.7
16.417	59.583	15.6	18.4
16.417	59.75	15.2	18
16.417	59.917	14.9	17.6
16.417	60.083	14.6	17.2
16.417	60.25	14.3	16.9
16.417	60.417	14.2	16.8
16.417	60.583	14.4	16.9
16.417	60.75	14.1	16.6
16.417	60.917	14	16.5
16.417	61.083	13.7	16.4
16.417	61.25	14.7	17.3
16.417	61.417	14.7	17.3
16.417	61.583	14.4	16.9
16.417	61.75	14.2	16.6
16.417	61.917	14.5	16.8
16.417	62.083	14	16.1
16.417	62.25	13.6	15.7
16.417	62.417	14.4	16.6
16.417	62.583	14.3	16.4
16.417	62.75	14	16.1
16.417	62.917	13.8	15.9
16.417	63.083	14.3	16.4
16.417	63.25	13.7	15.7
16.417	63.417	14	16.1
16.417	63.583	14.2	16.2
16.417	63.75	14.2	16.3
16.417	63.917	14.1	16.2
16.417	64.083	13.8	15.9
16.417	64.25	13.4	15.5
16.417	64.417	12.8	14.9
16.417	64.583	13.1	15.2
16.417	64.75	13.2	15.3
16.417	64.917	12.4	14.6
16.417	65.083	12.5	14.7
16.417	65.25	12.5	14.7
16.417	65.417	12.3	14.5
16.417	65.583	11.4	13.6
16.417	65.75	11.1	13.3
16.417	65.917	11.2	13.5
16.417	66.083	9.7	12
16.417	66.25	10.4	12.7
16.417	66.417	10.7	13
16.417	66.583	9.9	12.2
16.417	66.75	8.5	10.7
16.417	66.917	10.4	12.7
16.417	67.083	8.8	11.1
16.417	67.25	8.4	10.7
16.417	67.417	10.6	12.9
16.417	67.583	9.3	11.7
16.417	67.75	9.9	12.2
16.417	67.917	11.4	13.7
16.417	68.083	11.6	13.8
16.417	68.25	12.1	14.4
16.417	68.417	11.7	13.8
16.417	68.583	11.7	13.8
16.417	68.75	11.3	13.4
16.417	68.917	10.8	12.9
16.583	38.417	25.9	28.5
16.583	38.583	25.3	28
16.583	38.75	25.5	28.3
16.583	38.917	24.6	27.4
16.583	39.083	19.4	22.3
16.583	39.25	18.2	21.1
16.583	39.417	19.3	22.2
16.583	39.583	24.6	27.5
16.583	39.917	25.5	28.4
16.583	40.083	24.9	27.9
16.583	40.25	25.1	28.1
16.583	40.417	24.7	27.7
16.583	40.583	24.2	27.1
16.583	40.75	23.1	26
16.583	40.917	22.8	25.7
16.583	41.083	23.8	27.1
16.583	41.25	24.7	28.3
16.583	43.25	24	26.9
16.583	43.417	24.4	27.5
16.583	43.583	22.2	25.7
16.583	43.75	20.8	24.9
16.583	43.917	16.8	21.2
16.583	44.083	16.4	21.1
16.583	44.25	16.7	21.4
16.583	44.417	15.9	20.6
16.583	44.583	17.4	22.1
16.583	44.75	19.7	24.4
16.583	44.917	20.4	25
16.583	45.083	20.2	24.9
16.583	45.25	20.6	25.2
16.583	45.417	20.9	25.5
16.583	45.583	20.8	25.4
16.583	45.75	20.7	25.3
16.583	45.917	20.8	25.1
16.583	46.083	20.4	24.6
16.583	46.25	20.6	24.7
16.583	46.417	20.6	24.5
16.583	46.583	20.3	24
16.583	46.75	20.1	23.8
16.583	46.917	20.1	23.6
16.583	47.083	20	23.5
16.583	47.25	19.9	23.2
16.583	47.417	19.9	23.2
16.583	47.583	19.9	23.1
16.583	47.75	20.4	23.5
16.583	47.917	20.2	23.3
16.583	48.083	20.5	23.5
16.583	48.25	20.6	23.3
16.583	48.417	20.2	22.9
16.583	48.583	19.8	22.5
16.583	48.75	19.6	22.2
16.583	48.917	19.7	22.3
16.583	49.083	19.2	21.8
16.583	49.25	18.5	21.2
16.583	49.417	17.8	20.5
16.583	49.583	17.2	20
16.583	49.75	17	20
16.583	49.917	17.3	20.2
16.583	50.083	16.5	19.5
16.583	50.25	16.2	19.2
16.583	50.417	17	20.1
16.583	50.583	16.2	19.3
16.583	50.75	17.3	20.5
16.583	50.917	18.1	21.4
16.583	51.083	18.6	21.8
16.583	51.25	18.9	22.1
16.583	51.417	19.2	22.4
16.583	51.583	19.2	22.4
16.583	51.75	19.6	22.6
16.583	51.917	19.4	22.5
16.583	52.083	19.5	22.6
16.583	52.25	19.3	22.3
16.583	52.417	19.1	22.1
16.583	52.583	19	22
16.583	52.75	19.1	22
16.583	52.917	18.9	21.9
16.583	53.083	19	22
16.583	53.25	18.7	21.7
16.583	53.417	18.6	21.6
16.583	53.583	18.4	21.4
16.583	53.75	18.4	21.3
16.583	53.917	18.1	21
16.583	54.083	18.2	21.1
16.583	54.25	18.4	21.3
16.583	54.417	18.6	21.5
16.583	54.583	18.7	21.4
16.583	56.417	16.7	19.6
16.583	56.583	16.5	19.5
16.583	56.75	16.5	19.5
16.583	57.417	16.8	19.8
16.583	57.583	16.8	19.9
16.583	57.75	16.8	19.9
16.583	57.917	17	20
16.583	58.083	16.9	20
16.583	58.25	16.8	19.8
16.583	58.417	16.9	19.8
16.583	58.583	16.9	19.8
16.583	58.75	16.6	19.5
16.583	58.917	16.6	19.4
16.583	59.083	16.3	19.1
16.583	59.25	16.1	19
16.583	59.417	16	19
16.583	59.583	15.8	18.7
16.583	59.75	15.4	18.3
16.583	59.917	15.1	17.9
16.583	60.083	14.9	17.6
16.583	60.25	14.6	17.4
16.583	60.417	14.5	17.3
16.583	60.583	14.7	17.4
16.583	60.75	14.4	17.1
16.583	60.917	14.4	17.1
16.583	61.083	14.2	16.9
16.583	61.25	14.7	17.5
16.583	61.417	14.4	17.1
16.583	61.583	14.2	16.8
16.583	61.75	14.5	17.1
16.583	61.917	14.7	17.1
16.583	62.083	14	16.3
16.583	62.25	13.8	15.9
16.583	62.417	14.4	16.6
16.583	62.583	13.9	16.1
16.583	62.75	14.1	16.2
16.583	62.917	14.3	16.4
16.583	63.083	14	16.1
16.583	63.25	13.9	16
16.583	63.417	14.2	16.4
16.583	63.583	14.2	16.3
16.583	63.75	14.1	16.2
16.583	63.917	13.8	15.9
16.583	64.083	13.4	15.5
16.583	64.25	13.4	15.5
16.583	64.417	12.9	15
16.583	64.583	13.2	15.4
16.583	64.75	13	15.1
16.583	64.917	12.4	14.6
