date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
5/29/2015,massachusetts,hampshire,Hadley - Silvio Conte NWR,sandy roadbed with open vegetation,42.06572,-72.56572222,,Formicinae,Lasius,neoniger,lasneo,AME.2015.0063,EJFarnsworth
5/29/2015,massachusetts,hampshire,Hadley - Silvio Conte NWR,sandy roadbed with open vegetation,42.06572,-72.56572222,,Dolichoderinae,Tapinoma,sessile,tapses,AME.2015.0064,EJFarnsworth
6/14/2015,vermont,rutland,Mount Holly - Okemo Mountain,gravel and downed spruce; parking area for summit,43.40508,-72.750296,1008,Formicinae,Camponotus,herculeanus,camher,AME.2015.0065,EJFarnsworth
6/14/2015,vermont,rutland,Mount Holly - Okemo Mountain,summit near cell tower,43.40406,-72.751465,1017,Formicinae,Formica,integra,forint,AME.2015.0066,EJFarnsworth
6/14/2015,vermont,rutland,Mount Holly - Okemo Mountain,summit near cell tower,43.40406,-72.751465,1017,Myrmicinae,Myrmica,detritinodis,myrdet,AME.2015.0067,EJFarnsworth
6/14/2015,vermont,rutland,Mount Holly - Okemo Mountain,summit near cell tower,43.40406,-72.751465,1017,Formicinae,Camponotus,herculeanus,camher,AME.2015.0068,EJFarnsworth
6/14/2015,vermont,rutland,Mount Holly - Okemo Mountain,gravel and downed spruce; parking area for summit,43.40508,-72.750296,1008,Formicinae,Formica,neorufibarbis,forneo2,AME.2015.0069,EJFarnsworth
6/14/2015,vermont,windsor,Cavendish  - Pointe Hotel,parking lot,43.38377,-72.647531,296,Formicinae,Formica,subsericea,forsub3,AME.2015.0070,EJFarnsworth
5/4/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 24 Plot burned in 2009- Heathland-pitch pine-scrub oak  leaf litter and veg,41.89998,-69.97516,,Myrmicinae,Myrmica ,americana,myrame2,AntiochNE,ErinHilley
5/4/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 24 Plot burned in 2009- Heathland-pitch pine-scrub oak   nest an opening in bearberry,41.89998,-69.97516,,Myrmicinae,Aphaenogaster ,treatae,aphtre,AntiochNE,ErinHilley
5/9/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Summer burn plot Plot burned in 2009- Heathland-pitch pine-scrub oak  Foraging on burn plots,41.89998,-69.97516,,Formicinae,Formica,incerta,forinc,AntiochNE,ErinHilley
5/29/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Burn Plot Plot burned in 2009- Heathland-pitch pine-scrub oak  open bare mineral patches,41.91389,69.97222,,Formicinae,Lasius ,neoniger,lasneo,AntiochNE,ErinHilley
5/29/2011,massachusetts,barnstable,south wellfleet,Marconi Station   Heathland-pitch pine-scrub oak - burned 2011 Burned area east of Marconi Rd,41.90679,-69.97222,,Myrmicinae,Aphaenogaster ,treatea,aphtre,AntiochNE,ErinHilley
6/30/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 24  Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.89998,-69.97516,,Myrmicinae,Temnothorax,texanus,temtex,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37  Plot burned in 2009- Heathland-pitch pine-scrub oak  open bare mineral patches,41.89616,-69.97536,,Formicinae,Formica ,lasiodes ,forlas,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 39 Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.8971,-69.97629,,Formicinae,Prenolepsis ,imparis,preimp,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Burn plot Plot burned in 2009- Heathland-pitch pine-scrub oak  foraging on burn plots; up and down bearberry stems,41.91389,69.97222,,Formicinae,Formica ,dolosa,fordol,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37 Plot burned in 2009- Heathland-pitch pine-scrub oak  long range forager on burn plots,41.89616,-69.97536,,Formicinae,Formica ,incerta,forinc,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station   Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.91389,69.97222,,Formicinae,Formica ,incerta,forinc,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Burn Plot Plot burned in 2009- Heathland-pitch pine-scrub oak  observed mounds on non-burn plots.  On burn plots nests are loose unstructured mound with lots of leaf litter debris,41.91389,69.97222,,Formicinae,Formica ,exsectoides,forexs,AntiochNE,ErinHilley
7/1/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Burn plot  Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.91389,69.97222,,Dolichoderinae,Tapinoma ,sessile,tapses,AntiochNE,ErinHilley
7/11/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 45 Plot burned in 2009- Heathland-pitch pine-scrub oak  observed a swarm cross the plot and return with cacoons in pincers,41.8996,-69.97808,,Formicinae,Polyergus ,lucidus,polluc,AntiochNE,ErinHilley
7/21/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37 Plot burned in 2009- Heathland-pitch pine-scrub oak  nest opening in bearberry re-growth ,41.89616,-69.97536,,Formicinae,Formica,lasioides,forlas,AntiochNE,ErinHilley
7/21/2011,massachusetts,barnstable,south wellfleet,Marconi Station    Heathland-Grassland -more exposed to Maritime influences Not burned recently - bluff area overlooking the Great Atlantic - large patches sand- wind blown,41.91012,-69.97009,,Formicinae,Formica ,subsericea,forsub3,AntiochNE,ErinHilley
7/21/2011,massachusetts,barnstable,south wellfleet,Marconi Station  Plot C-3 not burned recently- Heathland-pitch pine-scrub oak  Heathland area on coastal bluff,41.90821,-69.97019,,Formicinae,Myrmica ,americana,myrame2,AntiochNE,ErinHilley
5/12/2012,massachusetts,barnstable,south wellfleet,Marconi Station   Heathland-pitch pine-scrub oak  ,NA,NA,,Formicinae,Formica ,incerta,forinc,AntiochNE,ErinHilley
5/12/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Burn Plot Heathland-pitch pine-scrub oak  found dead,NA,NA,,Formicinae,Camponotus ,americanus,camame,AntiochNE,ErinHilley
5/24/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Area 7 not burned recently- Heathland-pitch pine-scrub oak  Arctostaphyllus uva-ursi; Corema conradii; bare mineral; pinus rigida; quercus illiciloia ,41.89514,-69.97491,,Myrmicinae,Aphaenogaster ,treatea,aphtre,AntiochNE,ErinHilley
5/25/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Area 2 not burned recently- Heathland-pitch pine-scrub oak  Heathland no recent burn - eating Corema conradii elaiosomes on plant,41.90511,-69.97433,,Myrmicinae,Myrmica ,americana,myrame2,AntiochNE,ErinHilley
5/25/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Area 5 not burned recently- Heathland-pitch pine-scrub oak  Took elaiosome from Corema -open heathland/grassland,41.90571,-69.97691,,Myrmicinae,Formica ,dolosa,fordol,AntiochNE,ErinHilley
5/25/2012,massachusetts,barnstable,south wellfleet,Marconi Station  burn plot Plot burned in 2009- Heathland-pitch pine-scrub oak  they are attacking a caterpiller on Corema,41.91389,69.97222,,Dolichoderinae,Dolichoderus ,plagiatus,dolpla,AntiochNE,ErinHilley
6/11/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 24 Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.89998,-69.97516,,Myrmicinae,Aphaenogaster ,treatae,aphtre,AntiochNE,ErinHilley
6/29/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37 Heathland-pitch pine-scrub oak  ,41.89616,-69.97536,,Myrmicinae,Myrmica ,americana,myrame2,AntiochNE,ErinHilley
6/29/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37 Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.89616,-69.97536,,Formicinae,Formica ,lasioides,forlas,AntiochNE,ErinHilley
7/11/2012,massachusetts,barnstable,south wellfleet,Marconi Station  Plot 37 Plot burned in 2009- Heathland-pitch pine-scrub oak  ,41.89616,-69.97536,,Myrmicinae,Aphaenogaster ,treatae,aphtre,AntiochNE,ErinHilley
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20235,-71.501567,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20338,-71.501167,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20495,-71.500683,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.21102,-71.499317,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20675,-71.49295,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20605,-71.492717,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20677,-71.493133,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.21102,-71.499317,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.21083,-71.4982,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20605,-71.492717,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20653,-71.493733,,Myrmicinae,Aphaenogaster,rudis,aphrud,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20413,-71.5008,,Formicinae,Camponotus,novaeboracensis,camnov,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20342,-71.502417,,Formicinae,Camponotus,novaeboracensis,camnov,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Camponotus,americanus,camame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20462,-71.493717,,Formicinae,Camponotus,novaeboracensis,camnov,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20342,-71.502417,,Myrmicinae,Crematogaster,cerasi,crecer,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20342,-71.502417,,Dolichoderinae,Dolichoderus,taschenbergi,doltas,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Dolichoderinae,Dolichoderus,taschenbergi,doltas,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20675,-71.49295,,Dolichoderinae,Dolichoderus,taschenbergi,doltas,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20312,-71.502383,,Formicinae,Formica,dolosa,fordol,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20257,-71.502167,,Formicinae,Formica,dolosa,fordol,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Formica,dolosa,fordol,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Formicinae,Formica,dolosa,fordol,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20462,-71.493717,,Formicinae,Formica,dolosa,fordol,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20585,-71.4938,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20922,-71.4991,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.2081,-71.49945,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.21102,-71.499317,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.21083,-71.4982,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20298,-71.493833,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20675,-71.49295,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.2085,-71.493133,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20653,-71.493733,,Formicinae,Formica,incerta,forinc,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20723,-71.4998,,Formicinae,Formica,lasioides,forlas,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20677,-71.493133,,Formicinae,Formica,lasioides,forlas,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Formica,subsericea,forsub3,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Lasius,americanus,lasame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20317,-71.493683,,Formicinae,Lasius,americanus,lasame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20893,-71.494033,,Formicinae,Lasius,americanus,lasame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.2085,-71.493133,,Formicinae,Lasius,americanus,lasame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Lasius,claviger,lascla,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20298,-71.493833,,Formicinae,Lasius,claviger,lascla,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20827,-71.49445,,Formicinae,Lasius,claviger,lascla,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20773,-71.500283,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20495,-71.500683,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20257,-71.502167,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20585,-71.4938,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20298,-71.493833,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20317,-71.493683,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20723,-71.493,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20675,-71.49295,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20812,-71.494667,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20875,-71.499,,Formicinae,Lasius,americanus,lasame,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20773,-71.500283,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20378,-71.5028,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20585,-71.4938,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20922,-71.4991,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20723,-71.4998,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20417,-71.494333,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20472,-71.493467,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20893,-71.494033,,Formicinae,Lasius,neoniger,lasneo,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20585,-71.4938,,Myrmicinae,Tetramorium,immigrans,tetimm,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Airport Grounds,43.20585,-71.4938,,Myrmicinae,Leptothorax,canadensis,lepcan,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20773,-71.500283,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20235,-71.501567,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20338,-71.501167,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20342,-71.502417,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20312,-71.502383,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20378,-71.5028,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20585,-71.4938,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - airport grounds,43.20875,-71.499,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20675,-71.49295,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
5/3/2013,new hampshire,merrimack,concord ,Pine Barrens - Conservation Easement,43.20827,-71.49445,,Myrmicinae,Monomorium,emarginatum,monema,AntiochNE,ElizabethPascale
