date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
1/1/1900,massachusetts,middlesex,cambridgeport,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,suffolk,chelsea beach,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,medford,NA,NA,NA,NA,Formicinae,Lasius,brevicornis,lasbre,Wheeler ; Ants of NE,mcz
1/1/1900,maine,oxford,bethel,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,cambridge,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,medford,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,cambridge,NA,NA,NA,NA,Myrmicinae,Myrmica,americana,myrame2,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,cambridge,NA,NA,NA,NA,Myrmicinae,Solenopsis,molesta,solmol,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,cambridge,NA,NA,NA,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,Wheeler ; Ants of NE,mcz
1/1/1900,massachusetts,middlesex,cambridge,NA,NA,NA,NA,Myrmicinae,Temnothorax,longispinosus,temlon,Wheeler ; Ants of NE,mcz
1/1/1900,vermont,caledonia,lyndon,NA,NA,NA,NA,Formicinae,Formica,lasioides,forlas,Wheeler ; Ants of NE,melander
1/1/1900,vermont,caledonia,lyndon,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of NE,melander
1/1/1900,vermont,caledonia,lyndon,NA,NA,NA,NA,Ponerinae,Ponera,pennsylvanica,ponpen,Wheeler ; Ants of NE,melander
1/1/1900,vermont,caledonia,lyndon,NA,NA,NA,NA,Myrmicinae,Stenamma,brevicorne,stebre,Wheeler ; Ants of NE,melander
1/1/1900,massachusetts,essex,nahant,NA,NA,NA,NA,Formicinae,Camponotus,nearcticus,camnea,Wheeler ; Ants of NE,moring
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,weston,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,picea,aphpic,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Camponotus,americanus,camame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,middlesex fells,NA,NA,NA,NA,Formicinae,Camponotus,americanus,camame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,natick,NA,NA,NA,NA,Formicinae,Camponotus,americanus,camame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,weston,NA,NA,NA,NA,Formicinae,Camponotus,americanus,camame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Camponotus,chromaiodes,camchr,Wheeler ; Ants of NE,morse
1/1/1900,vermont,orleans,jay peak,NA,NA,NA,NA,Formicinae,Camponotus,herculeanus,camher,Wheeler ; Ants of NE,morse
1/1/1900,vermont,orleans,jay peak,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,worcester,winchendon,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,morse
1/1/1900,vermont,orleans,jay peak,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,natick,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,hampden,palmer,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,suffolk,w roxbury,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,worcester,winchendon,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of NE,morse
1/1/1900,new hampshire,grafton,holderness,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,middlesex fells,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,difficilis,fordif,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,s natick,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,impexa,forimp,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,worcester,winchendon,NA,NA,NA,NA,Formicinae,Formica,integra,forint,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,lasioides,forlas,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,s natick,NA,NA,NA,NA,Formicinae,Formica,morsei,formor,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,obscuriventris,forobs,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,s natick,NA,NA,NA,NA,Formicinae,Formica,pallidefulva,forpal,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,pallidefulva,forpal,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of NE,morse
1/1/1900,vermont,lamoille,wolcott,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,subintegra,forsub2,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of NE,morse
1/1/1900,new hampshire,grafton,holderness,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,dover,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Lasius,brevicornis,lasbre,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Lasius,claviger,lascla,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Formicinae,Lasius,claviger,lascla,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,s natick,NA,NA,NA,NA,Formicinae,Lasius,claviger,lascla,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Lasius,claviger,lascla,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,weston,NA,NA,NA,NA,Formicinae,Lasius,claviger,lascla,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Lasius,interjectus,lasint,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Lasius,latipes,laslat,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Formicinae,Lasius,latipes,laslat,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,weston,NA,NA,NA,NA,Formicinae,Lasius,latipes,laslat,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Formicinae,Lasius,nearcticus,lasnea,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,hampshire,amherst,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,needham,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,s natick,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,morse
1/1/1900,vermont,orleans,jay peak,NA,NA,NA,NA,Myrmicinae,Leptothorax,canadensis,lepcan,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Myrmicinae,Monomorium,emarginatum,monema,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Myrmicinae,Myrmica,americana,myrame2,Wheeler ; Ants of NE,morse
1/1/1900,vermont,orleans,jay peak,NA,NA,NA,NA,Myrmicinae,Myrmica,detritinodis,myrdet,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,hampden,w springfield,NA,NA,NA,NA,Myrmicinae,Pheidole,pilifera,phepil,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,milton,NA,NA,NA,NA,Formicinae,Prenolepis,imparis,preimp,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,sherborn,NA,NA,NA,NA,Myrmicinae,Solenopsis,molesta,solmol,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,norfolk,wellesley,NA,NA,NA,NA,Myrmicinae,Solenopsis,molesta,solmol,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,essex,andover,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,middlesex,weston,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of NE,morse
1/1/1900,massachusetts,worcester,winchendon,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of NE,morse
1/1/1900,connecticut,new haven,woodmont,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of CT,PLB
1/1/1900,maine,york,ogunquit,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of NE,pratt
1/1/1900,maine,york,ogunquit,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of NE,pratt
1/1/1900,maine,york,ogunquit,NA,NA,NA,NA,Myrmicinae,Myrmica,incompleta,myrinc,Wheeler ; Ants of NE,pratt
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Dolichoderinae,Dolichoderus,taschenbergi,doltas,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Formicinae,Formica,aserva,forase,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Formicinae,Formica,aserva,forase,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Formicinae,Lasius,brevicornis,lasbre,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Myrmicinae,Leptothorax,canadensis,lepcan,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Myrmicinae,Leptothorax,canadensis,lepcan,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Myrmicinae,Myrmica,americana,myrame2,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,coos,mt washington,NA,NA,NA,NA,Myrmicinae,Myrmica,incompleta,myrinc,Wheeler ; Ants of NE,slosson
1/1/1900,new hampshire,grafton,franconia,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of NE,slosson
1/1/1900,maine,oxford,norway,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,smith
1/1/1900,maine,oxford,norway,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of NE,smith
1/1/1900,maine,oxford,norway,NA,NA,NA,NA,Formicinae,Lasius,neoniger,lasneo,Wheeler ; Ants of NE,smith
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,hartford,Poquonock,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,treatae,aphtre,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Camponotus,chromaiodes,camchr,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,west haven,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,tolland,rockville,NA,NA,NA,NA,Dolichoderinae,Dolichoderus,plagiatus,dolpla,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,north haven,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,tolland,rockville,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Formica,subintegra,forsub2,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,cheshire,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,mount carmel,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,west haven,NA,NA,NA,NA,Formicinae,Lasius,americanus,lasame,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Myrmicinae,Monomorium,emarginatum,monema,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Myrmicinae,Myrmica,americana,myrame2,Wheeler ; Ants of NE,viereck
1/1/1900,connecticut,new haven,w haven,NA,NA,NA,NA,Myrmicinae,Myrmica,americana,myrame2,Wheeler ; Ants of NE,viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Formicinae,Prenolepis,imparis,preimp,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,yalesville,NA,NA,NA,NA,Formicinae,Prenolepis,imparis,preimp,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,north haven,NA,NA,NA,NA,Myrmicinae,Solenopsis,molesta,solmol,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,double beach,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,new haven,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,stony creek,NA,NA,NA,NA,Dolichoderinae,Tapinoma,sessile,tapses,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,west haven,NA,NA,NA,NA,Myrmicinae,Temnothorax,ambiguus,temamb,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,tolland,rockville,NA,NA,NA,NA,Myrmicinae,Temnothorax,curvispinosus,temcur,Wheeler ; Ants of CT,Viereck
1/1/1900,connecticut,litchfield,norfolk,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,W. Austin
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,fulva,aphful,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,rudis complex,aphNA,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,picea,aphpic,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,suffolk,new boston,NA,NA,NA,NA,Myrmicinae,Aphaenogaster,picea,aphpic,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Brachymyrmex,depilis,bradep,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Camponotus,nearcticus,camnea,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Camponotus,novaeboracensis,camnov,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,new haven,branford,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Camponotus,pennsylvanicus,campen,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Myrmicinae,Crematogaster,cerasi,crecer,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Myrmicinae,Crematogaster,lineolata,crelin,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Dolichoderinae,Dolichoderus,plagiatus,dolpla,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,aserva,forase,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,difficilis,fordif,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,norfolk,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,winsted,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Formica,dolosa,fordol,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Formica,exsectoides,forexs,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,norfolk,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,winsted,NA,NA,NA,NA,Formicinae,Formica,incerta,forinc,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,integra,forint,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,neogagates,forneo1,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,norfolk,NA,NA,NA,NA,Formicinae,Formica,neogagates,forneo1,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,nepticula,fornep,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,obscuriventris,forobs,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Formica,pallidefulva,forpal,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,rubicunda,forrub,Wheeler ; Ants of CT,Wheeler
1/1/1900,massachusetts,barnstable,woods hole,NA,NA,NA,NA,Formicinae,Formica,rubicunda,forrub,Wheeler ; Ants of NE,wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,subaenescens,forsub1,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,subintegra,forsub2,Wheeler ; Ants of CT,Wheeler
1/1/1900,connecticut,litchfield,colebrook,NA,NA,NA,NA,Formicinae,Formica,subsericea,forsub3,Wheeler ; Ants of CT,Wheeler
